时间,开盘,最高,最低,收盘,成交量,持仓量,MA5,MA10,MA20,MA60,MACD,MACD_SIGNAL,MACD_HIST,RSI14,ATR14,CCI20,VOL_MA20,OBV,OI_MA20,OI_CHANGE,OI_CHANGE_PCT
2024-12-23,826.5,839.0,819.0,823.0,68630,20154,815.7,809.45,803.6,799.9807692307693,9.8609158824122,8.471898071079918,1.3890178113322822,69.56521739130434,10.857142857142858,132.3313647556126,30489.1,-300223,16399.9,1685.0,9.123395960799186
2024-12-24,822.0,831.0,822.0,829.0,18255,21716,820.0,811.95,805.2,801.0555555555555,10.684207934637016,8.914360043791337,1.7698478908456785,73.01587301587301,10.678571428571429,109.23691597166652,26813.35,-281968,16134.25,1562.0,7.750322516622021
2024-12-25,830.0,834.5,822.0,823.5,18936,19732,823.0,813.95,806.55,801.8571428571429,10.768733526156325,9.285234740264334,1.4834987858919906,72.44094488188976,10.178571428571429,90.95371444362863,24810.7,-300904,15875.65,-1984.0,-9.136120832565853
2024-12-26,822.0,826.5,814.0,816.0,22407,18291,824.1,815.1,807.475,802.3448275862069,10.113946071920282,9.450977006595524,0.6629690653247575,66.66666666666666,10.571428571428571,49.69085530309126,19690.6,-323311,15595.05,-1441.0,-7.30285830123657
2024-12-27,816.0,828.0,815.5,824.5,17417,16613,823.2,817.45,808.625,803.0833333333334,10.163739991570992,9.593529603590618,0.5702103879803744,69.33333333333334,10.964285714285714,60.23419393574829,18631.5,-305894,15379.95,-1678.0,-9.173910666447982
2024-12-30,822.0,827.5,819.0,823.5,8709,15869,823.3,819.5,809.75,803.741935483871,10.00715414523961,9.676254511920417,0.33089963331919314,64.44444444444444,10.392857142857142,56.913035097063535,17881.1,-314603,15154.8,-744.0,-4.478420514055259
2024-12-31,821.0,831.5,820.0,827.5,15589,16802,823.0,821.5,811.1,804.484375,10.089519603011354,9.758907530138606,0.3306120728727482,66.90140845070422,10.857142857142858,62.60061451916013,17696.8,-299014,15123.1,933.0,5.879387485033716
2025-01-02,829.0,837.5,825.0,829.0,25704,18483,824.1,823.55,812.55,805.2272727272727,10.158728783852439,9.838871780881373,0.3198570029710659,67.13286713286713,11.392857142857142,71.000529140137,17511.4,-273310,15192.2,1681.0,10.004761337935953
2025-01-03,829.0,832.0,823.0,829.0,14157,17173,826.7,825.4,814.25,805.9264705882352,10.09718351204583,9.890534127114265,0.20664938493156626,70.58823529411765,11.571428571428571,55.92303201524083,17280.25,-273310,15297.6,-1310.0,-7.087594005302167
2025-01-06,831.5,846.0,828.0,840.5,42290,24438,829.9,826.55,816.625,806.9142857142857,10.851275581005893,10.082682417892592,0.7685931631133016,74.19354838709677,12.5,88.83878724996907,18732.6,-231020,15833.75,7265.0,42.30478076049613
2025-01-07,839.5,849.0,836.0,848.0,35604,27689,834.8,829.05,819.25,808.0555555555555,11.916717793655494,10.449489493045172,1.467228300610321,75.15527950310559,12.178571428571429,100.29222773806785,20010.3,-195416,16541.15,3251.0,13.303052622964229
2025-01-08,849.0,858.5,844.0,849.5,42102,28772,839.2,831.1,821.525,809.1756756756756,12.735321033837977,10.906655801203733,1.8286652326342434,75.30864197530865,12.678571428571429,104.96476212145693,21123.95,-153314,17322.25,1083.0,3.9113005164505665
2025-01-09,848.5,852.5,843.0,847.0,23967,27475,842.8,833.45,823.7,810.171052631579,13.03211478573212,11.331747598109411,1.7003671876227084,72.39263803680981,13.0,82.81074986158818,21932.65,-177281,18136.35,-1297.0,-4.5078548588905925
2025-01-10,847.0,863.5,845.5,862.0,35287,31970,849.4,838.05,826.575,811.5,14.312712570996837,11.927940592686896,2.3847719783099404,71.15384615384616,12.928571428571429,99.2606182172297,23382.9,-141994,19174.4,4495.0,16.360327570518663
2025-01-13,862.5,881.5,862.0,869.5,57371,33470,855.2,842.55,830.0,812.95,15.751212686848248,12.692595011519167,3.0586176753290815,79.24528301886792,12.892857142857142,119.53628102311544,25886.1,-84623,20302.75,1500.0,4.691898654989046
2025-01-14,868.0,873.0,855.0,861.5,34862,31037,857.9,846.35,832.925,814.1341463414634,16.060565054687913,13.366189020152916,2.694376034534997,69.93865030674846,13.535714285714286,86.35651214612597,27319.2,-119485,21319.35,-2433.0,-7.269196295189717
2025-01-15,860.0,871.5,844.0,855.0,59704,28716,859.0,849.1,835.3,815.1071428571429,15.601390242543062,13.813229264630946,1.7881609779121153,69.0909090909091,14.607142857142858,62.01304199267179,29277.7,-179189,22117.9,-2321.0,-7.47817121500145
2025-01-16,860.0,868.5,857.0,864.5,26469,28763,862.5,852.65,838.1,816.2558139534884,15.821679033682699,14.214919218441297,1.6067598152414018,78.69822485207101,14.678571428571429,72.89351198216023,29997.55,-152720,22941.15,47.0,0.1636718205878296
2025-01-17,865.5,869.5,857.5,864.5,22919,28669,863.0,856.2,840.8,817.3522727272727,15.813965932339784,14.534728561220994,1.2792373711187892,76.31578947368422,14.642857142857142,67.94613457975619,30685.2,-152720,23715.05,-94.0,-0.32680874734902776
2025-01-20,865.5,874.0,860.0,864.0,32289,28688,861.9,858.55,842.55,818.3888888888889,15.587820728355041,14.745346994647804,0.8424737337072372,76.82119205298014,15.035714285714286,66.5083608315288,31133.4,-185009,24226.0,19.0,0.06627367539850937
2025-01-21,865.0,865.5,854.5,856.5,18361,27748,860.9,859.4,844.225,819.2173913043479,14.63471185653384,14.723219967025013,-0.08850811049117269,68.35443037974684,15.0,41.702699987611574,28619.95,-203370,24605.7,-940.0,-3.27663134411601
2025-01-22,855.0,862.0,848.0,857.0,20405,25293,861.3,860.15,845.625,820.0212765957447,13.761082833237538,14.53079254026752,-0.7697097070299819,67.94871794871794,15.107142857142858,29.1142962669268,28727.45,-182965,24784.55,-2455.0,-8.847484503387637
2025-01-23,857.0,861.5,856.0,861.0,10121,24832,860.6,861.55,847.5,820.875,13.238882512042665,14.27241053462255,-1.033528022579885,69.51219512195122,14.857142857142858,36.19112594412953,28286.7,-172844,25039.55,-461.0,-1.8226386747321355
2025-01-24,861.5,873.5,859.0,870.5,15502,25549,861.8,862.4,850.225,821.8877551020408,13.436715508120187,14.105271529322078,-0.6685560212018906,68.75,14.607142857142858,55.844557980243266,27941.45,-157342,25402.45,717.0,2.8874033505154717
2025-01-27,870.0,876.5,869.0,875.0,11114,25264,864.0,862.95,852.75,822.95,13.797562265638362,14.043729676585336,-0.24616741094697403,67.53246753246754,14.214285714285714,68.16776260372276,27626.3,-146228,25835.0,-285.0,-1.1155035422130033
2025-02-05,882.0,882.0,863.0,867.5,17762,25210,866.2,863.55,854.95,823.8235294117648,13.324749186592612,13.899933578586792,-0.5751843919941795,60.8433734939759,14.535714285714286,55.770969848973074,28078.95,-163990,26302.05,-54.0,-0.21374287523748814
2025-02-06,870.0,890.0,863.0,890.0,33683,33553,872.8,867.05,858.075,825.0961538461538,14.597334390342098,14.039413740937853,0.5579206494042452,70.873786407767,15.785714285714286,84.08138593302422,28983.65,-130307,27139.6,8343.0,33.09401031336772
2025-02-07,890.0,892.5,883.0,890.0,21534,35505,878.6,869.6,861.125,826.3207547169811,15.428022690825514,14.317135530915387,1.1108871599101278,65.9090909090909,15.178571428571429,99.40268126678949,28775.15,-130307,27990.7,1952.0,5.817661609990155
2025-02-10,890.0,898.0,886.5,898.0,26734,40707,884.1,872.95,864.575,827.6481481481482,16.54120557364513,14.761949539461337,1.779256034183792,66.10169491525424,14.607142857142858,109.29796709307905,29404.0,-103573,29167.4,5202.0,14.65145754119137
2025-02-11,897.0,899.0,884.0,892.5,29537,40024,887.6,875.8,867.175,828.8272727272728,16.786107198946638,15.166781071358399,1.6193261275882396,68.02325581395348,14.392857142857142,91.2647904216726,28766.35,-133110,29946.7,-683.0,-1.6778441054364102
2025-02-12,893.0,901.0,890.5,892.0,34045,42774,892.5,879.35,869.375,829.9553571428571,16.746800982884224,15.482785053663564,1.26401592922066,73.125,13.178571428571429,89.56473501199271,28688.4,-167155,30700.95,2750.0,6.870877473515891
2025-02-13,891.0,891.5,871.0,875.0,48911,42727,889.5,881.15,870.65,830.7456140350877,15.169033423486326,15.420034727628117,-0.25100130414179134,55.99999999999999,13.714285714285714,32.32787783599389,29028.85,-216066,31398.7,-47.0,-0.10987983354374675
2025-02-14,874.5,890.0,874.0,876.0,40513,41295,886.7,882.65,872.1,831.5258620689655,13.839796350755705,15.103987052253636,-1.264190701497931,56.497175141242934,14.0,31.580015529707136,29856.15,-175553,32089.7,-1432.0,-3.351510754323961
2025-02-17,879.0,888.5,875.0,886.5,34973,43175,884.4,884.25,873.325,832.457627118644,13.478259654448266,14.778841572692563,-1.3005819182442977,61.421319796954315,13.964285714285714,40.13477862001942,29840.45,-140580,32649.95,1880.0,4.552609274730601
2025-02-18,886.0,889.0,879.0,885.0,23136,42363,882.9,885.25,874.1,833.3333333333334,12.921747887775041,14.40742283570906,-1.4856749479340188,65.4054054054054,13.892857142857142,40.70995198691644,28128.7,-163716,33094.6,-812.0,-1.880718008106541
2025-02-19,885.0,892.0,880.5,889.0,26141,42630,882.3,887.4,875.475,835.4166666666666,12.65756632827015,14.05745153422128,-1.3998852059511293,66.66666666666666,13.714285714285714,46.75282787641441,27692.65,-137575,33674.25,267.0,0.6302669782593195
2025-02-20,888.0,902.0,885.0,897.0,34211,43782,886.7,888.1,877.575,837.5,12.944517342011068,13.834864695779236,-0.8903473537681688,68.0,14.535714285714286,68.4618265598758,26418.0,-103364,34427.55,1152.0,2.70232230823364
2025-02-21,896.5,900.5,890.0,895.0,29653,44000,890.5,888.6,879.1,839.5833333333334,12.862276485631241,13.640347053749638,-0.7780705681183964,63.24324324324324,14.25,63.28168004086073,26577.2,-133017,35189.4,218.0,0.49792152025947
2025-02-24,890.0,890.5,873.5,874.5,43785,42971,888.1,886.25,879.6,840.5833333333334,11.015936481508902,13.115464939301493,-2.099528457792591,49.76958525345622,15.25,0.9169807800908374,27620.5,-176802,35904.5,-1029.0,-2.3386363636363594
2025-02-25,872.0,873.5,857.0,867.0,56101,41771,884.5,883.7,879.75,841.5416666666666,8.845545464244879,12.261481044290171,-3.415935580045293,49.76958525345622,15.142857142857142,-52.7210292803243,28811.1,-232903,36558.65,-1200.0,-2.7925810430290188
2025-02-26,866.0,875.0,860.0,862.5,28518,40893,879.2,880.75,880.05,842.625,6.685318365656144,11.146248508563367,-4.460930142907223,34.80662983425414,14.285714285714286,-56.328910813197275,29318.95,-261421,37215.9,-878.0,-2.1019367503770536
2025-02-27,861.5,867.0,854.0,864.5,34638,39687,872.7,879.7,880.425,843.75,5.076190942366907,9.932236995324075,-4.8560460529571685,36.21621621621621,14.535714285714286,-77.56960224474183,30030.6,-226783,37935.6,-1206.0,-2.949160002934492
2025-02-28,863.0,868.0,858.5,865.0,16710,38232,866.7,878.6,880.625,844.8916666666667,3.7975162837516336,8.705292853009587,-4.907776569257953,30.588235294117638,14.392857142857142,-72.17959956554013,30360.05,-210073,38605.6,-1455.0,-3.666187920477737
2025-03-03,862.0,864.5,848.0,853.0,42299,38817,862.4,875.25,879.75,845.8166666666667,1.7951641576710244,7.323267113941875,-5.528102956270851,28.415300546448094,14.535714285714286,-98.81312972093187,31699.9,-252372,39269.0,585.0,1.5301318267419983
2025-03-04,854.0,857.0,849.5,853.5,20547,37196,859.7,872.1,878.675,846.6833333333333,0.2457980855833739,5.907773308270175,-5.661975222686801,28.96174863387978,14.321428571428571,-92.56499441906072,32171.55,-231825,39865.6,-1621.0,-4.176005358476953
2025-03-05,866.5,874.0,845.0,856.5,80405,34965,858.5,868.85,878.125,847.6083333333333,-0.7315775901046209,4.579903128595216,-5.311480718699837,38.06451612903226,14.892857142857142,-68.13014821462957,35303.7,-151420,40353.35,-2231.0,-5.99795676954511
2025-03-06,856.5,862.5,852.0,860.5,25376,33941,857.7,865.2,876.65,848.6083333333333,-1.1699023777222237,3.4299420273317285,-4.599844405053952,40.372670807453424,14.5,-61.99672952443324,34888.35,-126044,40372.75,-1024.0,-2.9286429286429327
2025-03-07,860.0,866.5,856.0,860.0,14823,32673,856.7,861.7,875.15,849.6083333333333,-1.5398730531751426,2.4359790112303545,-3.975852064405497,31.205673758865245,14.285714285714286,-48.48081081673343,34552.8,-140867,40231.15,-1268.0,-3.7358946407000437
2025-03-10,859.0,864.0,855.0,862.0,15510,31942,858.5,860.45,873.35,850.725,-1.652643547581988,1.6182544994678862,-3.270898047049874,33.80281690140845,14.214285714285714,-45.50074721580926,33991.6,-125357,39792.9,-731.0,-2.2373213356594146
2025-03-11,860.5,862.0,854.0,856.5,14372,32127,859.1,859.4,871.55,851.7833333333333,-2.1609093930849212,0.8624217209573248,-3.023331114042246,27.58620689655173,13.964285714285714,-50.09432065300385,33233.35,-139729,39398.05,185.0,0.5791747542420733
2025-03-12,857.0,857.0,832.0,834.0,50503,39208,854.6,856.55,868.65,852.425,-4.329369421406909,-0.17593650751552203,-4.153432913891387,13.793103448275858,14.535714285714286,-94.39862895035155,34056.25,-190232,39219.75,7081.0,22.040651165686185
2025-03-13,834.0,843.0,828.5,839.0,30443,36109,850.3,854.0,866.85,853.0083333333333,-5.580107398908126,-1.2567706857940428,-4.323336713114083,18.888888888888886,14.821428571428571,-92.30339317872522,33132.85,-159789,38888.85,-3099.0,-7.903999183840038
2025-03-14,838.0,844.5,835.5,843.5,15558,34005,847.0,851.85,865.225,853.675,-6.1374649892705975,-2.2329095464893536,-3.904555442781244,29.054054054054063,13.928571428571429,-70.28346275509513,31885.1,-144231,38524.35,-2104.0,-5.826802182281421
2025-03-17,840.0,842.0,829.0,832.5,20780,34919,841.1,849.8,862.525,854.1416666666667,-7.381691420588368,-3.2626659213091562,-4.1190254992792115,27.74193548387096,13.714285714285714,-79.16793773948837,31175.45,-165011,38111.55,914.0,2.687840023525956
2025-03-18,832.5,839.0,831.5,834.0,13437,34165,836.6,847.85,859.975,854.6916666666667,-8.152732739477415,-4.240679284942808,-3.9120534545346066,30.872483221476514,13.178571428571429,-70.19128189777099,30690.5,-151574,37701.65,-754.0,-2.159282911881788
2025-03-19,832.0,836.5,826.0,835.0,17488,34431,836.8,845.7,857.275,855.225,-8.58414422590647,-5.109372273135541,-3.4747719527709293,29.931972789115648,13.0,-69.63377857037027,30257.85,-134086,37291.7,266.0,0.7785745646128994
2025-03-20,835.0,844.0,833.0,842.0,21664,33346,837.4,843.85,854.525,855.8,-8.265915114408813,-5.740680841390196,-2.525234273018617,35.625,13.107142857142858,-46.942145681495724,29630.5,-112422,36769.9,-1085.0,-3.151229996224336
2025-03-21,841.0,849.0,836.5,843.5,27218,32054,837.4,842.2,851.95,856.3833333333333,-7.802733729453166,-6.1530914190027906,-1.6496423104503757,43.16546762589928,12.785714285714286,-34.81301874229822,29508.75,-85204,36172.6,-1292.0,-3.8745276794817984
2025-03-24,843.0,844.5,837.0,842.5,16217,32085,839.4,840.25,850.35,856.9166666666666,-7.430694368254763,-6.4086120088531855,-1.022082359401577,42.142857142857146,12.785714285714286,-38.137854874340086,28130.35,-101421,35628.3,31.0,0.09671179883945502
2025-03-25,840.0,846.5,835.0,835.5,13588,32021,839.7,838.15,848.775,857.025,-7.612934818959616,-6.649476570874472,-0.9634582480851437,35.81081081081081,11.535714285714286,-43.606015498915355,26004.7,-115009,35140.8,-64.0,-0.1994701573944213
2025-03-26,835.5,835.5,828.0,835.0,20847,32162,839.7,838.25,847.4,857.225,-7.708844746788714,-6.861350206057321,-0.8474945407313923,31.914893617021278,11.321428571428571,-64.3960204465961,25621.15,-135856,34704.25,141.0,0.4403360294806591
2025-03-27,832.5,837.5,830.5,833.0,9327,32112,837.9,837.65,845.825,857.2916666666666,-7.855681929597381,-7.060216550765333,-0.7954653788320476,31.25,11.071428571428571,-55.16971513554612,24355.6,-145183,34325.5,-50.0,-0.1554629687208542
2025-03-28,836.0,836.5,826.5,829.0,16000,33680,835.0,836.2,844.025,857.3833333333333,-8.2002901847369,-7.288231277559647,-0.9120589071772534,27.702702702702695,11.142857142857142,-63.19258641756843,24320.1,-161183,34097.9,1568.0,4.882909815645231
2025-03-31,828.0,828.5,817.0,821.5,21297,34697,830.8,835.1,842.45,857.475,-8.975122405319325,-7.6256095031115825,-1.349512902207743,26.973684210526315,11.428571428571429,-88.34205768448285,23270.0,-182480,33891.9,1017.0,3.019596199524943
2025-04-01,821.5,834.0,819.5,833.0,26437,31481,830.3,835.0,841.425,857.6166666666667,-8.562525171811899,-7.8129926368516465,-0.7495325349602524,49.23076923076923,10.678571428571429,-54.20058886712606,23564.5,-156043,33606.15,-3216.0,-9.268812865665621
2025-04-02,831.5,832.5,826.0,828.0,11625,31871,828.9,834.3,840.0,857.6916666666667,-8.54054699545361,-7.95850350857204,-0.5820434868815703,41.53846153846154,10.142857142857142,-49.573225455537084,20125.5,-167668,33451.45,390.0,1.238842476414348
2025-04-03,825.0,830.0,824.0,829.0,7544,31182,828.1,833.0,838.425,857.7166666666667,-8.3462273758513,-8.036048282027892,-0.31017909382340747,38.21138211382114,9.928571428571429,-50.52861363543295,19233.9,-160124,33313.5,-689.0,-2.161839917166075
2025-04-07,817.0,830.0,814.0,818.5,26365,29049,826.0,830.5,836.35,857.5416666666666,-8.936475794956777,-8.21613378461367,-0.7203420103431082,38.52459016393443,10.035714285714286,-78.65184524444386,19811.0,-186489,33132.3,-2133.0,-6.840484895131804
2025-04-08,819.5,826.0,816.5,818.5,17026,28046,825.4,828.1,834.175,857.3666666666667,-9.29708095756132,-8.4323232192032,-0.8647577383581204,36.97478991596639,10.178571428571429,-80.17176301836734,19886.8,-186489,32937.5,-1003.0,-3.452786670797614
2025-04-09,818.5,823.0,810.5,816.5,20225,28530,822.1,826.2,832.175,856.9666666666667,-9.633200888860415,-8.672498753134644,-0.9607021357257715,34.710743801652896,10.321428571428571,-100.62767929608299,20179.45,-206714,32757.65,484.0,1.7257362903800866
2025-04-10,820.0,828.5,820.0,822.5,19298,24601,821.0,824.95,831.6,856.5416666666666,-9.308130169634865,-8.799625036434689,-0.5085051332001758,33.61344537815127,10.392857142857142,-50.4095077478134,18619.2,-187416,32027.3,-3929.0,-13.771468629512796
2025-04-11,823.0,841.5,819.5,835.5,30601,25566,822.3,825.2,831.425,856.3083333333333,-7.910332538678745,-8.6217665368835,0.7114339982047557,44.366197183098585,11.071428571428571,6.17297285643569,18627.1,-156815,31500.15,965.0,3.922604772163729
2025-04-14,835.0,837.5,832.5,834.5,11940,25240,825.5,825.75,830.975,856.1,-6.804817784639795,-8.25837678643476,1.4535590017949644,44.366197183098585,10.892857142857142,26.817212001793944,18446.2,-168755,31061.9,-326.0,-1.2751310334037425
2025-04-15,834.0,836.0,826.0,828.5,11912,24762,827.5,826.45,830.775,855.5416666666666,-6.339758444186145,-7.874653117985037,1.5348946737988918,45.00000000000001,10.785714285714286,-3.6106707759254357,18002.8,-180667,30554.05,-478.0,-1.8938193343898568
2025-04-16,830.0,832.0,822.0,825.5,12211,25378,829.3,825.7,830.35,854.8083333333333,-6.14246399289982,-7.528215292967994,1.3857513000681738,43.44827586206897,10.964285714285714,-26.00203007997229,17941.5,-192878,30114.7,616.0,2.4876827396817625
2025-04-17,827.5,831.0,822.5,826.5,11751,25447,830.1,825.55,829.925,854.225,-5.838116898667977,-7.190195614107991,1.3520787154400145,45.45454545454546,11.071428571428571,-22.772742065822634,17654.65,-181127,29665.5,69.0,0.27188903774924
2025-04-18,827.0,828.0,820.0,822.0,10557,25844,827.4,824.85,828.925,853.675,-5.892111432832053,-6.930578777852804,1.0384673450207513,45.138888888888886,10.928571428571429,-41.36416893748899,17099.3,-191684,29290.4,397.0,1.5601053169332246
2025-04-21,822.5,823.0,811.5,811.5,23185,29932,822.8,824.15,827.325,852.7916666666666,-6.704875111361389,-6.885438044554522,0.18056293319313266,43.33333333333333,10.892857142857142,-90.12754445360362,16897.65,-214869,29184.3,4088.0,15.817984832069332
2025-04-22,810.0,810.0,790.5,793.0,41454,35476,815.7,821.6,824.85,851.6,-8.741030413783392,-7.256556518400296,-1.484473895383096,25.60975609756099,11.357142857142858,-155.0029789331994,18159.5,-256323,29353.85,5544.0,18.52198316183349
2025-04-23,798.0,803.0,792.5,798.5,26114,32687,810.3,819.8,823.0,850.5083333333333,-9.797949463672126,-7.764835107454663,-2.033114356217463,32.12121212121211,11.607142857142858,-123.81476610407094,18785.8,-230209,29387.15,-2789.0,-7.861652948472209
2025-04-24,797.0,797.5,784.0,793.0,29365,33488,803.6,816.85,820.9,849.45,-10.953108839355082,-8.402489853834746,-2.5506189855203356,29.310344827586206,12.214285714285714,-121.79465486861983,19211.7,-259574,29453.45,801.0,2.4505154954569175
2025-04-25,794.0,799.0,791.5,796.0,15428,31240,798.4,812.9,819.05,848.4333333333333,-11.494010243786306,-9.02079393182506,-2.473216311961247,35.84905660377359,11.607142857142858,-90.89251977574013,19516.75,-244146,29409.85,-2248.0,-6.712852365026278
2025-04-28,792.5,796.0,788.5,794.5,8208,30684,795.0,808.9,817.325,847.325,-11.906465643340312,-9.59792827412811,-2.3085373692122015,35.185185185185176,11.464285714285714,-86.78469797902835,19127.15,-252354,29260.05,-556.0,-1.7797695262483981
